timestamp,left_ear,right_ear,mean_ear,mar,pitch_deg,yaw_deg,score,alarm_stage
2026-03-07T08:55:18.147446,0.345,0.291,0.318,0.180,-13.0,14.4,0.0,0
2026-03-07T08:55:18.231150,0.331,0.288,0.310,0.004,-20.9,8.8,0.0,0
2026-03-07T08:55:18.331849,0.321,0.285,0.303,0.001,-22.1,6.4,0.0,0
2026-03-07T08:55:18.438701,0.319,0.283,0.301,0.001,-22.1,6.3,0.0,0
2026-03-07T08:55:18.522846,0.306,0.260,0.283,0.005,-19.9,8.3,0.1,0
2026-03-07T08:55:18.631843,0.297,0.232,0.264,0.352,-12.6,14.6,0.0,0
2026-03-07T08:55:18.732994,0.290,0.248,0.269,0.352,-12.4,16.5,0.0,0
2026-03-07T08:55:18.824128,0.294,0.243,0.268,0.001,-20.3,12.1,0.0,0
2026-03-07T08:55:18.950138,0.292,0.242,0.267,0.002,-20.2,9.7,0.0,0
2026-03-07T08:55:19.035593,0.277,0.220,0.249,0.005,-20.9,9.2,0.0,0
2026-03-07T08:55:19.137059,0.297,0.251,0.274,0.005,-21.7,11.1,0.0,0
2026-03-07T08:55:19.254191,0.308,0.254,0.281,0.209,-16.7,14.2,0.0,0
2026-03-07T08:55:19.347022,0.297,0.261,0.279,0.411,-14.7,16.6,0.0,0
2026-03-07T08:55:19.435218,0.299,0.262,0.280,0.392,-13.7,14.4,0.0,0
2026-03-07T08:55:19.526622,0.271,0.231,0.251,0.187,-16.8,12.5,0.0,0
2026-03-07T08:55:19.636223,0.327,0.287,0.307,0.006,-22.3,11.6,0.0,0
2026-03-07T08:55:19.736671,0.342,0.296,0.319,0.002,-21.8,9.4,0.0,0
2026-03-07T08:55:19.837266,0.324,0.289,0.307,0.000,-23.3,8.7,0.0,0
2026-03-07T08:55:19.948328,0.317,0.279,0.298,0.004,-23.5,8.2,0.0,0
2026-03-07T08:55:20.040816,0.319,0.280,0.299,0.002,-22.4,9.5,0.0,0
2026-03-07T08:55:20.131200,0.327,0.289,0.308,0.044,-20.6,11.0,0.0,0
2026-03-07T08:55:20.256932,0.333,0.290,0.311,0.129,-18.5,12.4,0.0,0
2026-03-07T08:55:20.324375,0.347,0.296,0.321,0.122,-17.4,12.1,0.0,0
2026-03-07T08:55:20.445197,0.348,0.300,0.324,0.124,-20.1,10.8,0.0,0
2026-03-07T08:55:20.538559,0.336,0.298,0.317,0.060,-22.4,9.4,0.0,0
2026-03-07T08:55:20.647800,0.334,0.301,0.318,0.002,-23.6,8.4,0.0,0
2026-03-07T08:55:20.718024,0.329,0.300,0.314,0.005,-23.2,8.1,0.0,0
2026-03-07T08:55:20.854049,0.331,0.294,0.312,0.003,-20.7,9.8,0.0,0
2026-03-07T08:55:20.952830,0.354,0.308,0.331,0.132,-19.0,10.7,0.0,0
2026-03-07T08:55:21.019629,0.364,0.320,0.342,0.173,-17.8,10.3,0.0,0
2026-03-07T08:55:21.115783,0.373,0.319,0.346,0.076,-18.1,10.2,0.0,0
2026-03-07T08:55:21.264448,0.363,0.313,0.338,0.009,-22.9,8.0,0.0,0
2026-03-07T08:55:21.332656,0.308,0.276,0.292,0.003,-22.8,5.6,0.0,0
2026-03-07T08:55:21.422398,0.283,0.249,0.266,0.007,-23.2,5.2,0.0,0
2026-03-07T08:55:21.512520,0.322,0.298,0.310,0.004,-24.2,4.4,0.0,0
2026-03-07T08:55:21.660920,0.321,0.297,0.309,0.001,-21.3,5.4,0.0,0
2026-03-07T08:55:21.727955,0.336,0.299,0.318,0.226,-16.7,7.5,0.0,0
2026-03-07T08:55:21.813181,0.336,0.298,0.317,0.251,-15.9,6.7,0.0,0
2026-03-07T08:55:21.940770,0.346,0.289,0.317,0.024,-20.9,4.5,0.0,0
2026-03-07T08:55:22.022482,0.329,0.304,0.316,0.005,-23.9,3.3,0.0,0
2026-03-07T08:55:22.115466,0.332,0.312,0.322,0.005,-24.2,3.3,0.0,0
2026-03-07T08:55:22.208812,0.327,0.305,0.316,0.006,-24.5,4.0,0.0,0
2026-03-07T08:55:22.326986,0.344,0.314,0.329,0.008,-24.8,5.5,0.0,0
2026-03-07T08:55:22.420484,0.353,0.321,0.337,0.004,-22.0,6.8,0.0,0
2026-03-07T08:55:22.523273,0.363,0.317,0.340,0.008,-19.1,9.8,0.0,0
2026-03-07T08:55:22.637323,0.394,0.350,0.372,0.008,-21.0,8.2,0.0,0
2026-03-07T08:55:22.729717,0.354,0.319,0.336,0.003,-24.5,5.4,0.0,0
2026-03-07T08:55:22.827601,0.330,0.299,0.315,0.006,-26.8,4.3,0.0,0
2026-03-07T08:55:22.946449,0.322,0.304,0.313,0.004,-24.6,4.0,0.0,0
2026-03-07T08:55:23.030329,0.337,0.314,0.325,0.002,-22.1,5.3,0.0,0
2026-03-07T08:55:23.129201,0.340,0.314,0.327,0.006,-21.4,5.9,0.0,0
2026-03-07T08:55:23.225053,0.340,0.318,0.329,0.005,-24.9,3.4,0.0,0
2026-03-07T08:55:23.333018,0.322,0.299,0.311,0.005,-24.3,3.5,0.0,0
2026-03-07T08:55:23.434286,0.333,0.311,0.322,0.006,-24.7,4.5,0.0,0
2026-03-07T08:55:23.531937,0.326,0.304,0.315,0.007,-24.8,4.5,0.0,0
2026-03-07T08:55:23.645677,0.327,0.305,0.316,0.004,-23.4,6.4,0.0,0
2026-03-07T08:55:23.736576,0.355,0.329,0.342,0.055,-21.1,8.6,0.0,0
2026-03-07T08:55:23.838171,0.361,0.329,0.345,0.230,-17.7,9.6,0.0,0
2026-03-07T08:55:23.954418,0.355,0.327,0.341,0.217,-17.7,7.3,0.0,0
2026-03-07T08:55:24.042452,0.361,0.336,0.348,0.126,-21.0,4.0,0.0,0
2026-03-07T08:55:24.138278,0.356,0.333,0.345,0.005,-25.1,5.0,0.0,0
2026-03-07T08:55:24.231106,0.343,0.315,0.329,0.008,-25.5,5.0,0.0,0
2026-03-07T08:55:24.326996,0.355,0.327,0.341,0.009,-25.8,5.0,0.0,0
2026-03-07T08:55:24.440693,0.355,0.321,0.338,0.006,-25.0,6.4,0.0,0
2026-03-07T08:55:24.535664,0.356,0.322,0.339,0.005,-22.3,8.1,0.0,0
2026-03-07T08:55:24.651968,0.362,0.327,0.344,0.004,-20.4,9.0,0.0,0
2026-03-07T08:55:24.725895,0.362,0.330,0.346,0.006,-19.2,7.4,0.0,0
2026-03-07T08:55:24.840068,0.341,0.321,0.331,0.007,-22.8,4.3,0.0,0
2026-03-07T08:55:24.959122,0.336,0.315,0.325,0.007,-24.1,5.3,0.1,0
2026-03-07T08:55:25.030664,0.338,0.317,0.327,0.008,-24.6,5.6,0.2,0
2026-03-07T08:55:25.107740,0.341,0.320,0.330,0.003,-22.3,6.7,0.2,0
2026-03-07T08:55:25.240532,0.354,0.329,0.342,0.006,-20.9,6.5,0.3,0
2026-03-07T08:55:25.342334,0.358,0.334,0.346,0.004,-21.9,5.7,0.4,0
2026-03-07T08:55:25.417425,0.336,0.313,0.324,0.007,-25.0,4.9,0.5,0
2026-03-07T08:55:25.521231,0.109,0.114,0.111,0.010,-22.3,5.2,0.5,0
2026-03-07T08:55:25.670289,0.189,0.166,0.177,0.007,-23.4,5.6,0.9,0
2026-03-07T08:55:25.741641,0.291,0.267,0.279,0.007,-23.5,5.6,1.0,0
2026-03-07T08:55:25.818361,0.315,0.297,0.306,0.005,-24.2,5.1,1.1,0
2026-03-07T08:55:25.914096,0.320,0.296,0.308,0.006,-24.4,5.1,1.2,0
2026-03-07T08:55:26.024010,0.076,0.085,0.081,0.009,-20.2,5.3,1.3,0
2026-03-07T08:55:26.128532,0.063,0.071,0.067,0.010,-20.5,4.8,1.6,0
2026-03-07T08:55:26.223255,0.284,0.270,0.277,0.007,-23.0,5.2,1.8,0
2026-03-07T08:55:26.342113,0.320,0.305,0.312,0.005,-24.1,4.7,1.8,0
2026-03-07T08:55:26.429156,0.317,0.301,0.309,0.007,-23.8,4.9,1.9,0
2026-03-07T08:55:26.523813,0.318,0.301,0.310,0.007,-23.8,4.4,2.0,0
2026-03-07T08:55:26.639746,0.311,0.300,0.305,0.007,-23.4,4.6,2.0,0
2026-03-07T08:55:26.726197,0.109,0.114,0.112,0.009,-20.6,4.3,2.1,0
2026-03-07T08:55:26.829038,0.124,0.103,0.114,0.008,-19.6,5.1,2.3,0
2026-03-07T08:55:26.921617,0.298,0.278,0.288,0.008,-22.2,4.4,2.4,0
2026-03-07T08:55:27.036447,0.325,0.303,0.314,0.009,-23.9,4.3,2.3,0
2026-03-07T08:55:27.131065,0.326,0.305,0.315,0.009,-23.5,4.6,2.4,0
2026-03-07T08:55:27.223159,0.331,0.304,0.317,0.007,-23.1,4.3,2.5,0
2026-03-07T08:55:27.344663,0.267,0.187,0.227,0.006,-21.9,5.6,2.6,0
2026-03-07T08:55:27.437787,0.091,0.075,0.083,0.012,-19.1,4.7,2.7,0
2026-03-07T08:55:27.527715,0.070,0.079,0.074,0.011,-19.3,5.1,2.9,0
2026-03-07T08:55:27.651674,0.069,0.060,0.065,0.011,-19.8,5.1,3.2,0
2026-03-07T08:55:27.735306,0.063,0.074,0.069,0.011,-20.0,4.7,3.3,0
2026-03-07T08:55:27.832583,0.075,0.074,0.074,0.010,-19.9,4.6,3.5,0
2026-03-07T08:55:27.930658,0.065,0.065,0.065,0.009,-19.9,4.6,3.7,0
2026-03-07T08:55:28.038762,0.068,0.078,0.073,0.009,-20.5,4.7,3.9,0
2026-03-07T08:55:28.138957,0.084,0.088,0.086,0.011,-19.9,4.7,4.1,0
2026-03-07T08:55:28.237220,0.075,0.081,0.078,0.009,-20.8,4.5,4.3,0
2026-03-07T08:55:28.344267,0.058,0.080,0.069,0.010,-20.1,4.6,4.6,0
2026-03-07T08:55:28.444906,0.056,0.064,0.060,0.008,-20.5,4.7,4.9,0
2026-03-07T08:55:28.534864,0.069,0.068,0.069,0.009,-20.9,4.7,5.1,0
2026-03-07T08:55:28.656749,0.073,0.077,0.075,0.010,-20.8,4.7,5.4,0
2026-03-07T08:55:28.729557,0.095,0.092,0.093,0.008,-21.0,4.9,5.6,0
2026-03-07T08:55:28.846664,0.076,0.075,0.076,0.011,-21.0,5.3,5.9,1
2026-03-07T08:55:28.937533,0.084,0.091,0.087,0.010,-21.5,4.7,6.2,1
2026-03-07T08:55:29.044476,0.082,0.092,0.087,0.008,-21.6,5.1,6.5,1
2026-03-07T08:55:29.114570,0.062,0.080,0.071,0.008,-21.7,5.0,6.7,1
2026-03-07T08:55:29.238617,0.068,0.078,0.073,0.006,-21.3,5.0,7.0,1
2026-03-07T08:55:29.355302,0.085,0.091,0.088,0.011,-21.0,4.8,7.3,1
2026-03-07T08:55:29.422780,0.066,0.068,0.067,0.009,-20.7,4.9,7.5,1
2026-03-07T08:55:29.519110,0.072,0.076,0.074,0.009,-20.8,4.6,7.8,1
2026-03-07T08:55:29.659253,0.065,0.072,0.069,0.009,-21.2,4.6,8.1,1
2026-03-07T08:55:29.738639,0.073,0.072,0.072,0.010,-21.9,4.7,8.4,1
2026-03-07T08:55:29.813594,0.063,0.076,0.070,0.008,-21.9,4.8,8.6,1
2026-03-07T08:55:29.918359,0.066,0.075,0.070,0.009,-21.4,4.6,8.9,1
2026-03-07T08:55:30.067289,0.083,0.101,0.092,0.009,-21.4,4.8,9.2,1
2026-03-07T08:55:30.134986,0.078,0.087,0.083,0.009,-21.6,4.6,9.5,1
2026-03-07T08:55:30.215471,0.066,0.079,0.073,0.009,-21.8,4.9,9.7,1
2026-03-07T08:55:30.334449,0.077,0.093,0.085,0.007,-21.9,4.5,10.0,1
2026-03-07T08:55:30.424359,0.059,0.079,0.069,0.008,-21.4,4.6,10.3,2
2026-03-07T08:55:30.516821,0.072,0.091,0.081,0.009,-21.6,4.6,10.5,2
2026-03-07T08:55:30.619512,0.080,0.085,0.083,0.010,-21.6,4.7,10.8,2
2026-03-07T08:55:30.727758,0.069,0.084,0.076,0.007,-21.7,4.7,11.1,2
2026-03-07T08:55:30.824957,0.066,0.070,0.068,0.008,-21.2,4.7,11.3,2
2026-03-07T08:55:30.920280,0.058,0.074,0.066,0.008,-21.2,4.8,11.6,2
2026-03-07T08:55:31.041827,0.068,0.072,0.070,0.010,-21.3,4.8,11.9,2
2026-03-07T08:55:31.133214,0.076,0.081,0.079,0.009,-20.8,5.2,12.2,2
2026-03-07T08:55:31.226572,0.073,0.086,0.079,0.009,-21.4,4.9,12.4,2
2026-03-07T08:55:31.343223,0.100,0.101,0.100,0.007,-21.9,4.5,12.7,2
2026-03-07T08:55:31.431406,0.096,0.095,0.096,0.009,-21.6,4.7,13.0,2
2026-03-07T08:55:31.527558,0.081,0.081,0.081,0.009,-21.2,4.8,13.2,2
2026-03-07T08:55:31.620493,0.092,0.106,0.099,0.008,-22.4,4.5,13.5,2
2026-03-07T08:55:31.737406,0.269,0.265,0.267,0.006,-23.6,4.4,13.7,0
2026-03-07T08:55:31.830528,0.288,0.283,0.286,0.003,-23.8,4.4,13.8,0
2026-03-07T08:55:31.927983,0.287,0.281,0.284,0.004,-24.4,4.1,13.8,0
2026-03-07T08:55:32.045071,0.293,0.283,0.288,0.006,-24.4,4.2,13.9,0
2026-03-07T08:55:32.139408,0.295,0.284,0.290,0.005,-24.5,4.1,14.0,0
2026-03-07T08:55:32.232734,0.292,0.275,0.284,0.006,-24.5,4.9,14.0,0
2026-03-07T08:55:32.351020,0.305,0.286,0.295,0.004,-24.3,4.3,14.1,0
2026-03-07T08:55:32.438733,0.309,0.292,0.300,0.003,-24.8,4.2,14.2,0
2026-03-07T08:55:32.532814,0.315,0.296,0.305,0.002,-25.1,4.6,14.3,0
2026-03-07T08:55:32.628295,0.317,0.298,0.307,0.005,-25.3,4.6,14.3,0
2026-03-07T08:55:32.727161,0.320,0.300,0.310,0.003,-25.0,4.8,14.4,0
2026-03-07T08:55:32.845498,0.322,0.305,0.314,0.003,-24.9,4.8,14.5,0
2026-03-07T08:55:32.938428,0.316,0.303,0.310,0.003,-25.0,4.7,14.6,0
2026-03-07T08:55:33.048400,0.318,0.305,0.312,0.004,-25.1,4.9,14.6,0
2026-03-07T08:55:33.109928,0.316,0.299,0.307,0.002,-25.4,5.0,14.7,0
2026-03-07T08:55:33.237560,0.323,0.307,0.315,0.002,-24.9,4.6,14.8,0
2026-03-07T08:55:33.352189,0.333,0.320,0.327,0.004,-25.4,4.2,14.8,0
2026-03-07T08:55:33.423071,0.334,0.321,0.327,0.003,-25.6,4.4,14.9,0
2026-03-07T08:55:33.508619,0.330,0.321,0.326,0.006,-25.7,4.6,15.0,0
2026-03-07T08:55:33.650264,0.335,0.323,0.329,0.006,-25.7,4.8,15.1,0
2026-03-07T08:55:33.740734,0.334,0.323,0.328,0.006,-25.9,4.7,15.1,0
2026-03-07T08:55:33.820014,0.333,0.327,0.330,0.004,-25.9,4.7,15.2,0
2026-03-07T08:55:33.913840,0.330,0.327,0.329,0.005,-26.0,4.2,15.3,0
2026-03-07T08:55:34.068860,0.331,0.328,0.329,0.006,-25.9,4.4,15.3,0
2026-03-07T08:55:34.136080,0.313,0.305,0.309,0.007,-25.6,4.6,15.4,0
2026-03-07T08:55:34.218173,0.081,0.095,0.088,0.007,-21.6,5.0,15.6,0
2026-03-07T08:55:34.317836,0.085,0.087,0.086,0.008,-21.5,4.6,15.8,0
2026-03-07T08:55:34.428731,0.081,0.087,0.084,0.007,-21.7,4.3,16.1,0
2026-03-07T08:55:34.521822,0.083,0.076,0.080,0.007,-22.0,4.7,16.4,0
2026-03-07T08:55:34.612407,0.083,0.066,0.075,0.008,-22.2,4.9,16.6,0
2026-03-07T08:55:34.734127,0.085,0.075,0.080,0.008,-22.2,4.8,16.9,0
2026-03-07T08:55:34.828701,0.079,0.072,0.076,0.011,-22.7,4.8,17.2,0
2026-03-07T08:55:34.919535,0.088,0.090,0.089,0.011,-22.8,4.7,17.5,0
2026-03-07T08:55:35.038595,0.080,0.074,0.077,0.011,-22.9,4.8,17.8,0
2026-03-07T08:55:35.131621,0.088,0.079,0.084,0.010,-22.8,5.0,18.0,0
2026-03-07T08:55:35.229370,0.106,0.095,0.101,0.011,-23.4,5.0,18.3,0
2026-03-07T08:55:35.321524,0.091,0.089,0.090,0.010,-23.0,5.4,18.6,0
2026-03-07T08:55:35.444423,0.092,0.097,0.094,0.009,-24.3,4.7,18.9,0
2026-03-07T08:55:35.529799,0.101,0.106,0.103,0.009,-22.9,4.8,19.1,0
2026-03-07T08:55:35.626321,0.095,0.096,0.095,0.010,-23.0,5.0,19.4,0
2026-03-07T08:55:35.734991,0.078,0.080,0.079,0.007,-21.5,4.8,19.7,1
2026-03-07T08:55:35.833257,0.089,0.098,0.094,0.010,-22.3,4.8,19.9,1
2026-03-07T08:55:35.926332,0.092,0.105,0.099,0.009,-22.7,5.2,20.2,1
2026-03-07T08:55:36.048125,0.091,0.094,0.093,0.007,-22.6,4.7,20.5,1
2026-03-07T08:55:36.137471,0.083,0.094,0.088,0.008,-23.0,5.2,20.8,1
2026-03-07T08:55:36.235188,0.093,0.090,0.092,0.007,-22.5,4.7,21.0,1
2026-03-07T08:55:36.328666,0.088,0.087,0.088,0.005,-23.0,4.6,21.3,1
2026-03-07T08:55:36.444732,0.096,0.098,0.097,0.008,-22.7,4.8,21.6,1
2026-03-07T08:55:36.540148,0.087,0.083,0.085,0.006,-22.3,5.1,21.9,1
2026-03-07T08:55:36.636791,0.092,0.087,0.090,0.007,-22.5,5.0,22.1,1
2026-03-07T08:55:36.750773,0.099,0.093,0.096,0.008,-22.3,5.2,22.4,1
2026-03-07T08:55:36.841627,0.109,0.109,0.109,0.009,-23.0,4.8,22.7,1
2026-03-07T08:55:36.936239,0.112,0.109,0.110,0.009,-22.0,4.9,22.9,1
2026-03-07T08:55:37.057354,0.117,0.110,0.114,0.005,-22.6,4.9,23.2,1
2026-03-07T08:55:37.130387,0.108,0.111,0.109,0.007,-22.3,5.2,23.5,1
2026-03-07T08:55:37.248459,0.107,0.101,0.104,0.006,-22.5,4.7,23.8,2
2026-03-07T08:55:37.337358,0.089,0.095,0.092,0.008,-22.6,5.0,24.0,2
2026-03-07T08:55:37.438304,0.125,0.140,0.132,0.007,-23.3,4.8,24.3,2
2026-03-07T08:55:37.511067,0.230,0.242,0.236,0.005,-23.9,4.9,24.5,2
2026-03-07T08:55:37.641254,0.284,0.281,0.283,0.005,-25.0,4.1,24.6,0
2026-03-07T08:55:37.753009,0.297,0.282,0.289,0.007,-25.1,4.1,24.7,0
2026-03-07T08:55:37.815308,0.306,0.294,0.300,0.007,-25.1,4.0,24.7,0
2026-03-07T08:55:37.908637,0.305,0.289,0.297,0.007,-25.2,4.1,24.8,0
2026-03-07T08:55:38.064514,0.302,0.288,0.295,0.006,-24.9,4.2,24.9,0
2026-03-07T08:55:38.135565,0.298,0.282,0.290,0.007,-25.2,4.3,25.0,0
2026-03-07T08:55:38.215826,0.305,0.286,0.295,0.006,-24.7,4.3,25.0,0
2026-03-07T08:55:38.312966,0.297,0.285,0.291,0.009,-24.8,4.5,25.1,0
2026-03-07T08:55:38.465996,0.287,0.280,0.283,0.008,-24.6,4.7,25.2,0
2026-03-07T08:55:38.529302,0.089,0.087,0.088,0.009,-22.2,4.7,25.3,0
2026-03-07T08:55:38.611679,0.085,0.107,0.096,0.007,-22.7,4.4,25.6,0
2026-03-07T08:55:38.737062,0.089,0.113,0.101,0.008,-23.0,4.7,25.9,0
2026-03-07T08:55:38.820251,0.079,0.086,0.082,0.010,-22.7,5.1,26.1,0
2026-03-07T08:55:38.920995,0.088,0.092,0.090,0.008,-23.0,4.9,26.4,0
2026-03-07T08:55:39.018342,0.092,0.092,0.092,0.007,-22.9,4.9,26.7,0
2026-03-07T08:55:39.134694,0.089,0.095,0.092,0.008,-23.1,4.8,27.0,0
2026-03-07T08:55:39.223719,0.099,0.104,0.102,0.007,-23.6,4.9,27.2,0
2026-03-07T08:55:39.321954,0.092,0.100,0.096,0.008,-23.4,5.0,27.5,0
2026-03-07T08:55:39.431883,0.110,0.105,0.107,0.009,-21.6,5.4,27.8,0
2026-03-07T08:55:39.533571,0.091,0.101,0.096,0.008,-22.6,5.0,28.0,0
2026-03-07T08:55:39.626704,0.122,0.134,0.128,0.010,-24.0,4.7,28.3,0
2026-03-07T08:55:39.742375,0.295,0.284,0.290,0.006,-24.3,4.9,28.5,0
2026-03-07T08:55:39.835009,0.311,0.292,0.302,0.005,-24.5,4.7,28.5,0
2026-03-07T08:55:39.928475,0.313,0.295,0.304,0.005,-25.4,4.9,28.6,0
2026-03-07T08:55:40.022680,0.313,0.292,0.303,0.007,-25.2,4.9,28.7,0
2026-03-07T08:55:40.133671,0.314,0.296,0.305,0.005,-25.4,4.9,28.7,0
2026-03-07T08:55:40.236399,0.315,0.299,0.307,0.006,-25.4,4.8,28.8,0
2026-03-07T08:55:40.327296,0.312,0.288,0.300,0.004,-25.0,4.9,28.9,0
2026-03-07T08:55:40.453269,0.223,0.197,0.210,0.005,-23.4,5.4,29.0,0
2026-03-07T08:55:40.540120,0.103,0.087,0.095,0.008,-23.3,4.9,29.2,0
2026-03-07T08:55:40.630526,0.275,0.264,0.269,0.005,-23.5,5.3,29.4,0
2026-03-07T08:55:40.753331,0.313,0.298,0.305,0.004,-25.8,5.1,29.5,0
2026-03-07T08:55:40.840220,0.291,0.283,0.287,0.004,-24.5,5.3,29.6,0
2026-03-07T08:55:40.943131,0.100,0.098,0.099,0.008,-22.3,5.3,29.8,0
2026-03-07T08:55:41.033955,0.142,0.135,0.138,0.008,-23.1,4.2,30.0,0
2026-03-07T08:55:41.140390,0.296,0.283,0.290,0.005,-25.6,4.1,30.2,0
2026-03-07T08:55:41.238193,0.319,0.309,0.314,0.003,-26.6,3.7,30.3,0
2026-03-07T08:55:41.337788,0.330,0.315,0.323,0.003,-26.1,4.1,30.3,0
2026-03-07T08:55:41.454292,0.329,0.310,0.320,0.004,-26.2,4.1,30.4,0
2026-03-07T08:55:41.518459,0.337,0.316,0.326,0.006,-26.0,4.3,30.5,0
2026-03-07T08:55:41.642735,0.345,0.331,0.338,0.001,-22.7,7.0,30.6,0
2026-03-07T08:55:41.759056,0.390,0.357,0.374,0.002,-15.7,14.8,30.5,0
2026-03-07T08:55:41.838477,0.389,0.333,0.361,0.008,-13.3,24.6,30.5,0
2026-03-07T08:55:41.912105,0.272,0.170,0.221,0.023,-10.9,35.2,30.5,0
2026-03-07T08:55:42.048643,0.504,0.274,0.389,0.034,5.0,51.0,30.5,0
2026-03-07T08:55:42.140604,0.618,0.300,0.459,0.026,9.7,60.1,30.4,0
2026-03-07T08:55:42.219308,0.960,0.349,0.655,0.084,13.9,67.7,30.4,0
2026-03-07T08:55:42.438558,0.996,0.369,0.683,0.633,15.8,76.9,30.3,0
2026-03-07T08:55:42.516488,0.922,0.381,0.652,0.572,12.6,73.8,30.3,0
2026-03-07T08:55:42.582788,1.002,0.377,0.690,0.791,8.5,75.5,30.2,0
2026-03-07T08:55:42.682360,0.884,0.340,0.612,0.125,7.3,70.1,30.2,0
2026-03-07T08:55:42.795942,0.829,0.354,0.591,0.197,10.0,69.9,30.1,0
2026-03-07T08:55:42.891773,0.806,0.331,0.568,0.144,7.2,69.6,30.1,0
2026-03-07T08:55:43.015273,1.941,0.375,1.158,5.476,31.5,70.3,30.0,0
2026-03-07T08:55:43.162321,0.929,0.385,0.657,9.877,36.5,69.7,40.0,0
2026-03-07T08:55:43.255299,1.307,0.214,0.760,2.744,35.1,66.5,40.1,0
2026-03-07T08:55:43.353764,2.533,0.384,1.459,1.451,29.2,65.6,40.2,0
2026-03-07T08:55:43.471554,0.750,0.359,0.555,0.142,28.2,70.0,40.2,0
2026-03-07T08:55:43.558239,0.839,0.352,0.596,0.185,22.8,66.1,40.3,0
2026-03-07T08:55:43.653508,0.601,0.303,0.452,0.162,16.2,62.7,40.3,0
2026-03-07T08:55:43.777952,0.493,0.276,0.385,0.634,9.9,57.4,40.2,0
2026-03-07T08:55:43.865771,0.347,0.166,0.256,0.507,7.3,53.9,40.2,0
2026-03-07T08:55:43.957522,0.250,0.168,0.209,0.282,8.5,35.8,40.3,0
2026-03-07T08:55:44.055721,0.261,0.211,0.236,0.012,2.1,17.5,40.3,0
2026-03-07T08:55:44.162742,0.267,0.238,0.252,0.006,-0.8,7.5,40.3,0
2026-03-07T08:55:44.265373,0.288,0.270,0.279,0.002,-5.9,3.2,40.2,0
2026-03-07T08:55:44.357635,0.299,0.268,0.283,0.198,-3.9,3.7,40.2,0
2026-03-07T08:55:44.476645,0.301,0.282,0.291,0.485,-1.7,4.8,40.1,0
2026-03-07T08:55:44.569210,0.293,0.280,0.286,0.505,-1.2,5.7,40.1,0
2026-03-07T08:55:44.660233,0.328,0.298,0.313,0.191,-5.9,4.3,40.0,0
2026-03-07T08:55:44.782610,0.312,0.289,0.301,0.001,-11.0,5.4,40.0,0
2026-03-07T08:55:44.873726,0.271,0.249,0.260,0.001,-13.7,7.8,39.9,0
2026-03-07T08:55:44.968792,0.260,0.223,0.242,0.003,-13.2,8.7,39.9,0
2026-03-07T08:55:45.061677,0.264,0.218,0.241,0.003,-14.1,9.5,39.9,0
2026-03-07T08:55:45.171969,0.275,0.240,0.258,0.004,-12.6,10.7,39.8,0
2026-03-07T08:55:45.273874,0.271,0.234,0.252,0.005,-11.6,12.1,39.8,0
2026-03-07T08:55:45.370744,0.297,0.264,0.281,0.003,-14.9,10.8,39.7,0
